AGRDE_FLAG_NM,BMI_IDEX_GRAD_NM,MBER_SEXDSTN_FLAG_CD,COAW_FLAG_NM,SPORTS_STEP_NM,FLAG_ACCTO_RECOMEND_MVM_RANK_CO,RECOMEND_MVM_NM
70대 이상,저체중,M,참가증,마무리운동,3,목 스트레칭
70대 이상,저체중,M,참가증,마무리운동,4,넙다리 뒤쪽 스트레칭
70대 이상,저체중,M,참가증,마무리운동,5,엉덩이 스트레칭2
70대 이상,비만전단계비만,F,참가증,준비운동,1,몸통 들어올리기
70대 이상,비만전단계비만,F,참가증,준비운동,2,양팔 벌려 전신 비틀기
70대 이상,비만전단계비만,F,참가증,준비운동,3,팔꿈치 맞닿아 원그리기
70대 이상,비만전단계비만,F,참가증,준비운동,4,어깨 스트레칭
70대 이상,비만전단계비만,F,참가증,준비운동,5,깍지 끼고 상체 숙이기
70대 이상,비만전단계비만,F,참가증,본운동,1,볼 튕기면서 스쿼트
70대 이상,비만전단계비만,F,참가증,본운동,2,벽에서 팔굽혀 펴기
70대 이상,비만전단계비만,F,참가증,본운동,3,계단 뛰어 오르기
70대 이상,비만전단계비만,F,참가증,본운동,4,계단 올라갔다 내려오기
70대 이상,저체중,F,2등급,준비운동,1,어깨 스트레칭
70대 이상,저체중,F,2등급,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,저체중,F,2등급,준비운동,3,양팔 벌려 전신 비틀기
70대 이상,저체중,F,2등급,준비운동,4,팔꿈치 맞닿아 원그리기
70대 이상,3단계비만,F,2등급,본운동,2,목봉잡고 앉았다 일어나기
70대 이상,저체중,F,2등급,준비운동,5,몸통 들어올리기
70대 이상,저체중,F,2등급,본운동,1,벽에서 팔굽혀 펴기
70대 이상,저체중,F,2등급,본운동,2,목봉잡고 앉았다 일어나기
70대 이상,저체중,F,2등급,본운동,3,밴드 잡고 누워서 다리 밀기
70대 이상,저체중,F,2등급,본운동,4,몸통 들어올리기
70대 이상,저체중,F,2등급,본운동,5,서서 바벨 위로 밀기
70대 이상,저체중,F,2등급,마무리운동,1,짐볼 앉기 평형성 운동 루틴 프로그램
70대 이상,저체중,M,2등급,마무리운동,2,누워서 다리 들어올리기
70대 이상,저체중,M,2등급,마무리운동,3,벽에서 팔굽혀 펴기
70대 이상,저체중,M,2등급,마무리운동,4,뒤꿈치 들기
70대 이상,저체중,M,2등급,마무리운동,5,고정식 자전거 타기
70대 이상,1단계비만,M,2등급,마무리운동,5,네발기기 자세에서 손바닥으로 바닥밀기
70대 이상,2단계비만,F,2등급,마무리운동,5,엉덩이 스트레칭2
70대 이상,2단계비만,M,2등급,준비운동,1,무릎굽혀 원 그리기
70대 이상,2단계비만,M,2등급,준비운동,2,목 돌리기
70대 이상,2단계비만,M,2등급,준비운동,3,상지 루틴 스트레칭
70대 이상,2단계비만,M,2등급,준비운동,4,하지 루틴 스트레칭1
70대 이상,2단계비만,M,2등급,준비운동,5,팔꿈치 맞닿아 원그리기
70대 이상,2단계비만,M,2등급,본운동,1,밴드 잡고 누워서 다리 밀기
70대 이상,2단계비만,M,2등급,본운동,2,목봉잡고 앉았다 일어나기
70대 이상,2단계비만,M,2등급,본운동,3,벽에서 팔굽혀 펴기
70대 이상,2단계비만,M,2등급,본운동,4,몸통 들어올리기
70대 이상,2단계비만,M,2등급,본운동,5,앉아서 밀기
70대 이상,3단계비만,F,2등급,본운동,5,V자 싸이클
70대 이상,3단계비만,F,2등급,마무리운동,1,짐볼 앉기 평형성 운동 루틴 프로그램
70대 이상,3단계비만,F,2등급,마무리운동,2,목 스트레칭
70대 이상,3단계비만,F,2등급,마무리운동,3,등/어깨 뒤쪽 스트레칭
70대 이상,3단계비만,F,2등급,마무리운동,4,옆구리 스트레칭
70대 이상,3단계비만,F,2등급,마무리운동,5,넙다리 뒤쪽 스트레칭
70대 이상,3단계비만,M,2등급,마무리운동,5,점프 팔굽혀펴기
70대 이상,3단계비만,F,2등급,본운동,1,벽에서 팔굽혀 펴기
70대 이상,3단계비만,F,2등급,준비운동,5,바벨 당겨 올리기
70대 이상,3단계비만,F,2등급,준비운동,4,어깨 스트레칭
70대 이상,3단계비만,F,2등급,준비운동,3,양팔 벌려 전신 비틀기
70대 이상,3단계비만,F,2등급,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,3단계비만,F,2등급,준비운동,1,팔꿈치 맞닿아 원그리기
70대 이상,2단계비만,M,2등급,마무리운동,5,앉아서 다리 밀기
70대 이상,2단계비만,M,2등급,마무리운동,4,볼 위에 앉아 밴드 양옆으로 당기기
70대 이상,2단계비만,M,2등급,마무리운동,3,턱걸이
70대 이상,2단계비만,M,2등급,마무리운동,2,매달려서 뒤로 팔굽혀 펴기
70대 이상,2단계비만,M,2등급,마무리운동,1,어깨 스트레칭
70대 이상,2단계비만,F,참가증,본운동,4,밴드 걸고 앉아서 발등 굽힘
70대 이상,2단계비만,F,참가증,본운동,3,몸통 들어올리기
70대 이상,2단계비만,F,참가증,본운동,2,짐볼에서 윗몸 일으키기
70대 이상,2단계비만,F,참가증,본운동,1,벽에서 팔굽혀 펴기
70대 이상,2단계비만,F,참가증,준비운동,5,몸통 들어올리기
70대 이상,2단계비만,F,참가증,준비운동,4,양팔 벌려 전신 비틀기
70대 이상,2단계비만,F,참가증,준비운동,3,팔꿈치 맞닿아 원그리기
70대 이상,2단계비만,F,참가증,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,2단계비만,F,참가증,준비운동,1,어깨 스트레칭
70대 이상,2단계비만,M,3등급,마무리운동,5,전신 루틴 스트레칭
70대 이상,2단계비만,M,3등급,마무리운동,4,상지 루틴 스트레칭
70대 이상,2단계비만,M,3등급,마무리운동,3,조깅
70대 이상,2단계비만,M,3등급,마무리운동,2,엉덩이 스트레칭
70대 이상,2단계비만,M,3등급,마무리운동,1,목 스트레칭
70대 이상,2단계비만,M,3등급,본운동,5,한발 앞으로 내밀고 앉았다 일어서기
70대 이상,2단계비만,M,3등급,본운동,4,서서 상체 일으키기
70대 이상,2단계비만,M,3등급,본운동,3,팔굽혀펴기
70대 이상,2단계비만,M,3등급,본운동,2,누워서 다리 들어올리기
70대 이상,2단계비만,M,3등급,본운동,1,엎드려서 팔 다리 들기
70대 이상,2단계비만,M,3등급,준비운동,5,폼롤러 이용 유연성운동 루틴 프로그램
70대 이상,2단계비만,M,3등급,준비운동,4,가슴 어깨 펴기
70대 이상,2단계비만,M,3등급,준비운동,3,옆구리늘리기
70대 이상,2단계비만,M,3등급,준비운동,2,탄력밴드 어깨 가쪽 돌림
70대 이상,2단계비만,M,3등급,준비운동,1,짐볼을 이용한 동적 루틴 스트레칭
70대 이상,2단계비만,F,2등급,마무리운동,4,넙다리 뒤쪽 스트레칭
70대 이상,2단계비만,F,2등급,마무리운동,3,목 스트레칭
70대 이상,2단계비만,F,2등급,마무리운동,2,등/어깨 뒤쪽 스트레칭
70대 이상,2단계비만,F,2등급,마무리운동,1,짐볼 앉기 평형성 운동 루틴 프로그램
70대 이상,2단계비만,F,2등급,본운동,5,탄력밴드 측면으로 당기기
70대 이상,2단계비만,F,2등급,본운동,4,몸통 들어올리기
70대 이상,2단계비만,F,2등급,본운동,3,목봉잡고 앉았다 일어나기
70대 이상,2단계비만,F,2등급,본운동,2,밴드 잡고 누워서 다리 밀기
70대 이상,2단계비만,F,2등급,본운동,1,벽에서 팔굽혀 펴기
70대 이상,2단계비만,F,2등급,준비운동,5,앉아서 뒤로 당기기
70대 이상,2단계비만,F,2등급,준비운동,4,깍지 끼고 상체 숙이기
70대 이상,2단계비만,F,2등급,준비운동,3,팔꿈치 맞닿아 원그리기
70대 이상,2단계비만,F,2등급,준비운동,2,어깨 스트레칭
70대 이상,2단계비만,F,2등급,준비운동,1,양팔 벌려 전신 비틀기
70대 이상,1단계비만,M,참가증,마무리운동,5,등/어깨 뒤쪽 스트레칭
70대 이상,1단계비만,M,참가증,마무리운동,4,목 스트레칭
70대 이상,1단계비만,M,참가증,마무리운동,3,상지 루틴 스트레칭
70대 이상,1단계비만,M,참가증,마무리운동,2,하지 루틴 스트레칭1
70대 이상,1단계비만,M,참가증,마무리운동,1,하지 루틴 스트레칭2
70대 이상,1단계비만,M,참가증,본운동,5,팔굽혀 펴기
70대 이상,1단계비만,M,참가증,본운동,4,달리기
70대 이상,1단계비만,M,참가증,본운동,3,앉았다 일어서기
70대 이상,1단계비만,M,참가증,본운동,2,윗몸올리기
70대 이상,1단계비만,M,참가증,본운동,1,엎드려 버티기
70대 이상,1단계비만,M,참가증,준비운동,5,상지 루틴 스트레칭
70대 이상,1단계비만,M,참가증,준비운동,4,등/어깨 뒤쪽 스트레칭
70대 이상,1단계비만,M,참가증,준비운동,3,전신 루틴 스트레칭
70대 이상,1단계비만,M,참가증,준비운동,2,목 스트레칭
70대 이상,1단계비만,M,참가증,준비운동,1,유산소 운동 전 동적 루틴 스트레칭
70대 이상,2단계비만,F,3등급,준비운동,5,폼롤러 이용 유연성운동 루틴 프로그램
70대 이상,2단계비만,F,3등급,준비운동,4,팔꿈치 맞닿아 원그리기
70대 이상,2단계비만,F,3등급,준비운동,3,양팔 벌려 전신 비틀기
70대 이상,2단계비만,F,3등급,준비운동,2,깍지 끼고 상체 숙이기
70대 이상,2단계비만,F,3등급,준비운동,1,어깨 스트레칭
70대 이상,1단계비만,M,3등급,마무리운동,5,전신 루틴 스트레칭
70대 이상,1단계비만,M,3등급,마무리운동,4,목 스트레칭
70대 이상,1단계비만,M,3등급,마무리운동,3,엉덩이 스트레칭
70대 이상,1단계비만,M,3등급,마무리운동,2,상지 루틴 스트레칭
70대 이상,1단계비만,M,3등급,마무리운동,1,하지 루틴 스트레칭1
70대 이상,1단계비만,M,3등급,본운동,5,서서 상체 일으키기
70대 이상,1단계비만,M,3등급,본운동,4,뒤로 팔굽혀펴기
70대 이상,1단계비만,M,3등급,본운동,3,엎드려 버티기
70대 이상,1단계비만,M,3등급,본운동,2,달리기
70대 이상,1단계비만,M,3등급,본운동,1,턱걸이
70대 이상,1단계비만,M,3등급,준비운동,5,탄력밴드 어깨 가쪽 돌림
70대 이상,1단계비만,M,2등급,마무리운동,4,어깨 뒤쪽 스트레칭
70대 이상,1단계비만,M,2등급,마무리운동,3,한발 앞으로 내밀고 앉았다 일어서기
70대 이상,1단계비만,M,2등급,마무리운동,2,공에 엎드려서 상체 들어올리기
70대 이상,1단계비만,M,2등급,마무리운동,1,하지 루틴 스트레칭1
70대 이상,1단계비만,M,2등급,본운동,5,엎드려 버티기
70대 이상,1단계비만,M,2등급,본운동,4,몸통 들어올리기
70대 이상,1단계비만,M,2등급,본운동,3,벽에서 팔굽혀 펴기
70대 이상,1단계비만,M,2등급,본운동,2,목봉잡고 앉았다 일어나기
70대 이상,1단계비만,M,2등급,본운동,1,밴드 잡고 누워서 다리 밀기
70대 이상,1단계비만,M,2등급,준비운동,5,상지 루틴 스트레칭
70대 이상,1단계비만,M,2등급,준비운동,4,하지 루틴 스트레칭1
70대 이상,1단계비만,M,2등급,준비운동,3,등/어깨 뒤쪽 스트레칭
70대 이상,1단계비만,M,2등급,준비운동,2,아래 팔 스트레칭
70대 이상,1단계비만,M,2등급,준비운동,1,줄넘기
70대 이상,1단계비만,F,참가증,마무리운동,5,등/어깨 뒤쪽 스트레칭
70대 이상,1단계비만,F,참가증,마무리운동,4,엉덩이 스트레칭2
70대 이상,1단계비만,F,참가증,마무리운동,3,옆구리 스트레칭
70대 이상,1단계비만,F,참가증,마무리운동,2,목 스트레칭
70대 이상,1단계비만,F,참가증,마무리운동,1,넙다리 뒤쪽 스트레칭
70대 이상,1단계비만,F,참가증,본운동,5,밴드 걸고 누워서 다리 들어올리기
70대 이상,1단계비만,F,참가증,본운동,4,짐볼에서 윗몸 일으키기
70대 이상,1단계비만,F,참가증,본운동,3,몸통 들어올리기
70대 이상,1단계비만,F,참가증,본운동,2,엎드려 버티기
70대 이상,1단계비만,F,참가증,본운동,1,벽에서 팔굽혀 펴기
70대 이상,1단계비만,F,참가증,준비운동,5,유산소 운동 전 동적 루틴 스트레칭
70대 이상,1단계비만,F,참가증,준비운동,4,양팔 벌려 전신 비틀기
70대 이상,1단계비만,F,참가증,준비운동,3,어깨 스트레칭
70대 이상,1단계비만,F,참가증,준비운동,2,팔꿈치 맞닿아 원그리기
70대 이상,1단계비만,F,참가증,준비운동,1,깍지 끼고 상체 숙이기
70대 이상,비만전단계비만,M,2등급,준비운동,1,허리 스트레칭
70대 이상,비만전단계비만,M,2등급,준비운동,2,상지 루틴 스트레칭
70대 이상,비만전단계비만,M,2등급,준비운동,3,하지 루틴 스트레칭1
70대 이상,비만전단계비만,M,2등급,준비운동,4,무릎굽혀 원 그리기
70대 이상,비만전단계비만,M,2등급,준비운동,5,목 돌리기
70대 이상,비만전단계비만,M,2등급,본운동,1,목봉잡고 앉았다 일어나기
70대 이상,비만전단계비만,M,2등급,본운동,2,밴드 잡고 누워서 다리 밀기
70대 이상,비만전단계비만,M,2등급,본운동,3,벽에서 팔굽혀 펴기
70대 이상,비만전단계비만,M,2등급,본운동,4,몸통 들어올리기
70대 이상,비만전단계비만,M,2등급,본운동,5,볼 튕기면서 스쿼트
70대 이상,비만전단계비만,M,2등급,마무리운동,1,조깅
70대 이상,비만전단계비만,M,2등급,마무리운동,2,무릎굽혀 원 그리기
70대 이상,비만전단계비만,M,2등급,마무리운동,3,서서 발목 누르기
70대 이상,비만전단계비만,M,2등급,마무리운동,4,엉덩이 늘리기
70대 이상,비만전단계비만,M,2등급,마무리운동,5,한쪽 다리펴고 상체 숙이기
70대 이상,비만전단계비만,M,3등급,준비운동,1,허리 스트레칭
70대 이상,비만전단계비만,M,3등급,준비운동,2,목 스트레칭
70대 이상,비만전단계비만,M,3등급,준비운동,3,짐볼을 이용한 동적 루틴 스트레칭
70대 이상,비만전단계비만,M,3등급,준비운동,4,탄력밴드 어깨 가쪽 돌림
70대 이상,비만전단계비만,M,3등급,준비운동,5,옆구리늘리기
70대 이상,비만전단계비만,M,3등급,본운동,1,넙다리 뒤쪽 스트레칭
70대 이상,비만전단계비만,M,3등급,본운동,2,엉덩이 스트레칭
70대 이상,비만전단계비만,M,참가증,준비운동,1,목 스트레칭
70대 이상,비만전단계비만,M,참가증,준비운동,2,유산소 운동 전 동적 루틴 스트레칭
70대 이상,1단계비만,M,3등급,준비운동,3,작은 공을 이용한 동적 루틴 스트레칭
70대 이상,1단계비만,M,3등급,준비운동,2,짐볼을 이용한 동적 루틴 스트레칭
70대 이상,1단계비만,M,3등급,준비운동,1,유산소 운동 전 동적 루틴 스트레칭
70대 이상,1단계비만,F,3등급,마무리운동,5,엉덩이 스트레칭2
70대 이상,1단계비만,F,3등급,마무리운동,4,등/어깨 뒤쪽 스트레칭
70대 이상,1단계비만,F,3등급,마무리운동,3,목 스트레칭
70대 이상,1단계비만,F,3등급,마무리운동,2,넙다리 뒤쪽 스트레칭
70대 이상,1단계비만,F,3등급,마무리운동,1,옆구리 스트레칭
70대 이상,비만전단계비만,M,참가증,준비운동,3,전신 루틴 스트레칭
70대 이상,비만전단계비만,M,참가증,준비운동,4,허리 스트레칭
70대 이상,비만전단계비만,M,참가증,준비운동,5,하지 루틴 스트레칭1
70대 이상,비만전단계비만,M,참가증,본운동,1,엎드려 버티기
70대 이상,비만전단계비만,M,참가증,본운동,2,앉았다 일어서기
70대 이상,비만전단계비만,M,참가증,본운동,3,윗몸올리기
70대 이상,비만전단계비만,M,참가증,본운동,4,팔굽혀 펴기
70대 이상,비만전단계비만,M,참가증,본운동,5,달리기
70대 이상,비만전단계비만,M,참가증,마무리운동,1,하지 루틴 스트레칭2
70대 이상,비만전단계비만,M,참가증,마무리운동,2,조깅
